Model,Curve,X,Y,Threshold
Enhanced XGBoost,ROC,0.16666666666666666,0.47540983606557374,0.008596345
Enhanced XGBoost,ROC,0.17857142857142858,0.47540983606557374,0.007983953
Enhanced XGBoost,ROC,0.17857142857142858,0.4918032786885246,0.0077133826
Enhanced XGBoost,ROC,0.19642857142857142,0.4918032786885246,0.0071257865
Enhanced XGBoost,ROC,0.19642857142857142,0.5027322404371585,0.0068981294
Enhanced XGBoost,ROC,0.2261904761904762,0.5027322404371585,0.006253936
Enhanced XGBoost,ROC,0.2261904761904762,0.5081967213114754,0.0061555146
Enhanced XGBoost,ROC,0.25297619047619047,0.5081967213114754,0.0057537425
Enhanced XGBoost,ROC,0.25297619047619047,0.5191256830601093,0.0056259977
Enhanced XGBoost,ROC,0.2619047619047619,0.5191256830601093,0.00550455
Enhanced XGBoost,ROC,0.2619047619047619,0.5245901639344263,0.005498737
Enhanced XGBoost,ROC,0.2648809523809524,0.5245901639344263,0.005498096
Enhanced XGBoost,ROC,0.2648809523809524,0.5300546448087432,0.005479703
Enhanced XGBoost,ROC,0.28869047619047616,0.5300546448087432,0.005071794
Enhanced XGBoost,ROC,0.28869047619047616,0.5355191256830601,0.005045905
Enhanced XGBoost,ROC,0.30952380952380953,0.5355191256830601,0.0049443576
Enhanced XGBoost,ROC,0.30952380952380953,0.5409836065573771,0.0048325164
Enhanced XGBoost,ROC,0.3333333333333333,0.5409836065573771,0.004384582
Enhanced XGBoost,ROC,0.3333333333333333,0.546448087431694,0.0043775127
Enhanced XGBoost,ROC,0.36904761904761907,0.546448087431694,0.0040881573
Enhanced XGBoost,ROC,0.36904761904761907,0.5519125683060109,0.004049206
Enhanced XGBoost,ROC,0.3898809523809524,0.5519125683060109,0.0039229295
Enhanced XGBoost,ROC,0.3898809523809524,0.5628415300546448,0.0038924632
Enhanced XGBoost,ROC,0.40476190476190477,0.5628415300546448,0.0037385216
Enhanced XGBoost,ROC,0.40476190476190477,0.5683060109289617,0.0037170984
Enhanced XGBoost,ROC,0.41964285714285715,0.5683060109289617,0.003550474
Enhanced XGBoost,ROC,0.41964285714285715,0.5737704918032787,0.0035328048
Enhanced XGBoost,ROC,0.42857142857142855,0.5737704918032787,0.0034788835
Enhanced XGBoost,ROC,0.42857142857142855,0.5846994535519126,0.003403434
Enhanced XGBoost,ROC,0.43154761904761907,0.5846994535519126,0.003375672
Enhanced XGBoost,ROC,0.43154761904761907,0.5901639344262295,0.003371419
Enhanced XGBoost,ROC,0.4494047619047619,0.5901639344262295,0.0032410133
Enhanced XGBoost,ROC,0.4494047619047619,0.5956284153005464,0.0032377539
Enhanced XGBoost,ROC,0.4523809523809524,0.5956284153005464,0.0032332283
Enhanced XGBoost,ROC,0.4523809523809524,0.6010928961748634,0.0032173316
Enhanced XGBoost,ROC,0.45535714285714285,0.6010928961748634,0.0032172564
Enhanced XGBoost,ROC,0.45535714285714285,0.6120218579234973,0.0032078733
Enhanced XGBoost,ROC,0.46130952380952384,0.6120218579234973,0.0031907947
Enhanced XGBoost,ROC,0.46130952380952384,0.6174863387978142,0.0031617729
Enhanced XGBoost,ROC,0.46726190476190477,0.6174863387978142,0.003138532
Enhanced XGBoost,ROC,0.46726190476190477,0.6229508196721312,0.003130248
Enhanced XGBoost,ROC,0.48214285714285715,0.6229508196721312,0.0029727437
Enhanced XGBoost,ROC,0.48214285714285715,0.6338797814207651,0.002932561
Enhanced XGBoost,ROC,0.5,0.6338797814207651,0.0028421353
Enhanced XGBoost,ROC,0.5,0.639344262295082,0.0028342379
Enhanced XGBoost,ROC,0.5029761904761905,0.639344262295082,0.0028068065
Enhanced XGBoost,ROC,0.5029761904761905,0.6502732240437158,0.0027859292
Enhanced XGBoost,ROC,0.5148809523809523,0.6502732240437158,0.002759716
Enhanced XGBoost,ROC,0.5148809523809523,0.6557377049180327,0.0026801086
Enhanced XGBoost,ROC,0.5208333333333334,0.6557377049180327,0.002668261
Enhanced XGBoost,ROC,0.5208333333333334,0.6612021857923497,0.0026413552
Enhanced XGBoost,ROC,0.5267857142857143,0.6612021857923497,0.0026098494
Enhanced XGBoost,ROC,0.5267857142857143,0.6721311475409836,0.0025828811
Enhanced XGBoost,ROC,0.5535714285714286,0.6721311475409836,0.0023643654
Enhanced XGBoost,ROC,0.5535714285714286,0.6775956284153005,0.0023587078
Enhanced XGBoost,ROC,0.5595238095238095,0.6775956284153005,0.002310748
Enhanced XGBoost,ROC,0.5595238095238095,0.6939890710382514,0.002279828
Enhanced XGBoost,ROC,0.5625,0.6939890710382514,0.0022688792
Enhanced XGBoost,ROC,0.5625,0.6994535519125683,0.0022598
Enhanced XGBoost,ROC,0.5684523809523809,0.6994535519125683,0.0022265615
Enhanced XGBoost,ROC,0.5684523809523809,0.7049180327868853,0.0022241953
Enhanced XGBoost,ROC,0.5714285714285714,0.7049180327868853,0.002221414
Enhanced XGBoost,ROC,0.5714285714285714,0.7158469945355191,0.0022200975
Enhanced XGBoost,ROC,0.5892857142857143,0.7158469945355191,0.0021742792
Enhanced XGBoost,ROC,0.5892857142857143,0.7213114754098361,0.0020880387
Enhanced XGBoost,ROC,0.6011904761904762,0.7213114754098361,0.002003276
Enhanced XGBoost,ROC,0.6011904761904762,0.726775956284153,0.0020003992
Enhanced XGBoost,ROC,0.6071428571428571,0.726775956284153,0.0019783126
Enhanced XGBoost,ROC,0.6071428571428571,0.73224043715847,0.0019530654
Enhanced XGBoost,ROC,0.6130952380952381,0.73224043715847,0.0019223987
Enhanced XGBoost,ROC,0.6130952380952381,0.7377049180327869,0.0019184602
Enhanced XGBoost,ROC,0.625,0.7377049180327869,0.0018900549
Enhanced XGBoost,ROC,0.625,0.7431693989071039,0.001882409
Enhanced XGBoost,ROC,0.6398809523809523,0.7431693989071039,0.0018051888
Enhanced XGBoost,ROC,0.6398809523809523,0.7486338797814208,0.0017905666
Enhanced XGBoost,ROC,0.6428571428571429,0.7486338797814208,0.0017893448
Enhanced XGBoost,ROC,0.6428571428571429,0.7650273224043715,0.0017377596
Enhanced XGBoost,ROC,0.6696428571428571,0.7650273224043715,0.0016525413
Enhanced XGBoost,ROC,0.6696428571428571,0.7704918032786885,0.0016408695
Enhanced XGBoost,ROC,0.6726190476190477,0.7704918032786885,0.0016039977
Enhanced XGBoost,ROC,0.6726190476190477,0.7759562841530054,0.0016029679
Enhanced XGBoost,ROC,0.6875,0.7759562841530054,0.0015391111
Enhanced XGBoost,ROC,0.6875,0.7814207650273224,0.001529476
Enhanced XGBoost,ROC,0.7023809523809523,0.7814207650273224,0.0014809846
Enhanced XGBoost,ROC,0.7023809523809523,0.7868852459016393,0.0014789207
Enhanced XGBoost,ROC,0.7172619047619048,0.7868852459016393,0.0014274891
Enhanced XGBoost,ROC,0.7172619047619048,0.7923497267759563,0.0014242112
Enhanced XGBoost,ROC,0.7202380952380952,0.7923497267759563,0.0013838968
Enhanced XGBoost,ROC,0.7202380952380952,0.7978142076502732,0.001379371
Enhanced XGBoost,ROC,0.7232142857142857,0.7978142076502732,0.0013787406
Enhanced XGBoost,ROC,0.7232142857142857,0.8087431693989071,0.001355596
Enhanced XGBoost,ROC,0.7380952380952381,0.8087431693989071,0.0013175424
Enhanced XGBoost,ROC,0.7380952380952381,0.8142076502732241,0.001312842
Enhanced XGBoost,ROC,0.7410714285714286,0.8142076502732241,0.0013049012
Enhanced XGBoost,ROC,0.7410714285714286,0.825136612021858,0.0012881095
Enhanced XGBoost,ROC,0.7559523809523809,0.825136612021858,0.0012087018
Enhanced XGBoost,ROC,0.7559523809523809,0.8306010928961749,0.001200715
Enhanced XGBoost,ROC,0.7589285714285714,0.8306010928961749,0.0011997953
Enhanced XGBoost,ROC,0.7589285714285714,0.8415300546448088,0.0011847009
Enhanced XGBoost,ROC,0.7678571428571429,0.8415300546448088,0.0011555073
Enhanced XGBoost,ROC,0.7678571428571429,0.8469945355191257,0.0011420627
Enhanced XGBoost,ROC,0.7738095238095238,0.8469945355191257,0.0011402072
Enhanced XGBoost,ROC,0.7738095238095238,0.8633879781420765,0.0011237132
Enhanced XGBoost,ROC,0.7797619047619048,0.8633879781420765,0.001101566
Enhanced XGBoost,ROC,0.7797619047619048,0.8688524590163934,0.0010898759
Enhanced XGBoost,ROC,0.8095238095238095,0.8688524590163934,0.000976408
Enhanced XGBoost,ROC,0.8095238095238095,0.8743169398907104,0.0009748803
Enhanced XGBoost,ROC,0.8244047619047619,0.8743169398907104,0.0009554056
Enhanced XGBoost,ROC,0.8244047619047619,0.8797814207650273,0.0009416995
Enhanced XGBoost,ROC,0.8273809523809523,0.8797814207650273,0.0009162159
Enhanced XGBoost,ROC,0.8273809523809523,0.8907103825136612,0.00090709236
Enhanced XGBoost,ROC,0.8422619047619048,0.8907103825136612,0.00084199663
Enhanced XGBoost,ROC,0.8422619047619048,0.9016393442622951,0.00083445554
Enhanced XGBoost,ROC,0.8482142857142857,0.9016393442622951,0.00083166565
Enhanced XGBoost,ROC,0.8482142857142857,0.907103825136612,0.0008173313
Enhanced XGBoost,ROC,0.8601190476190477,0.907103825136612,0.0007806977
Enhanced XGBoost,ROC,0.8601190476190477,0.9180327868852459,0.00076107593
Enhanced XGBoost,ROC,0.8869047619047619,0.9180327868852459,0.0006960061
Enhanced XGBoost,ROC,0.8869047619047619,0.9234972677595629,0.00068832265
Enhanced XGBoost,ROC,0.8988095238095238,0.9234972677595629,0.00064915325
Enhanced XGBoost,ROC,0.8988095238095238,0.9289617486338798,0.00064846594
Enhanced XGBoost,ROC,0.9166666666666666,0.9289617486338798,0.00059102266
Enhanced XGBoost,ROC,0.9166666666666666,0.9344262295081968,0.00058755896
Enhanced XGBoost,ROC,0.9226190476190477,0.9344262295081968,0.00057532056
Enhanced XGBoost,ROC,0.9226190476190477,0.9398907103825137,0.00057169044
Enhanced XGBoost,ROC,0.9255952380952381,0.9398907103825137,0.0005702162
Enhanced XGBoost,ROC,0.9255952380952381,0.9453551912568307,0.0005614887
Enhanced XGBoost,ROC,0.9285714285714286,0.9453551912568307,0.0005465692
Enhanced XGBoost,ROC,0.9285714285714286,0.9562841530054644,0.00053534406
Enhanced XGBoost,ROC,0.9345238095238095,0.9562841530054644,0.00051727146
Enhanced XGBoost,ROC,0.9345238095238095,0.9672131147540983,0.0005075575
Enhanced XGBoost,ROC,0.9375,0.9672131147540983,0.0004994053
Enhanced XGBoost,ROC,0.9375,0.9726775956284153,0.00049603474
Enhanced XGBoost,ROC,0.9761904761904762,0.9726775956284153,0.00039686792
Enhanced XGBoost,ROC,0.9761904761904762,0.9781420765027322,0.00039141142
Enhanced XGBoost,ROC,0.9880952380952381,0.9781420765027322,0.00037330578
Enhanced XGBoost,ROC,0.9880952380952381,0.994535519125683,0.00035043425
Enhanced XGBoost,ROC,1.0,0.994535519125683,0.00023542586
Enhanced XGBoost,ROC,1.0,1.0,0.00021291069
Enhanced XGBoost,PR,1.0,0.35260115606936415,0.00021291069
Enhanced XGBoost,PR,0.994535519125683,0.35135135135135137,0.00023542586
Enhanced XGBoost,PR,0.994535519125683,0.3520309477756286,0.00024834136
Enhanced XGBoost,PR,0.994535519125683,0.35271317829457366,0.00027021318
Enhanced XGBoost,PR,0.994535519125683,0.3533980582524272,0.00028308632
Enhanced XGBoost,PR,0.994535519125683,0.3540856031128405,0.00035043425
Enhanced XGBoost,PR,0.9890710382513661,0.35282651072124754,0.00035830375
Enhanced XGBoost,PR,0.9836065573770492,0.3515625,0.00037140952
Enhanced XGBoost,PR,0.9781420765027322,0.350293542074364,0.00037330578
Enhanced XGBoost,PR,0.9781420765027322,0.3509803921568627,0.0003744649
Enhanced XGBoost,PR,0.9781420765027322,0.3516699410609037,0.0003759975
Enhanced XGBoost,PR,0.9781420765027322,0.35236220472440943,0.0003818978
Enhanced XGBoost,PR,0.9781420765027322,0.3530571992110454,0.00039141142
Enhanced XGBoost,PR,0.9726775956284153,0.35177865612648224,0.00039686792
Enhanced XGBoost,PR,0.9726775956284153,0.35247524752475246,0.00043369533
Enhanced XGBoost,PR,0.9726775956284153,0.3531746031746032,0.00043756687
Enhanced XGBoost,PR,0.9726775956284153,0.3538767395626243,0.00044069908
Enhanced XGBoost,PR,0.9726775956284153,0.3545816733067729,0.00044095964
Enhanced XGBoost,PR,0.9726775956284153,0.35528942115768464,0.00044677104
Enhanced XGBoost,PR,0.9726775956284153,0.356,0.00044849108
Enhanced XGBoost,PR,0.9726775956284153,0.35671342685370744,0.00045295595
Enhanced XGBoost,PR,0.9726775956284153,0.357429718875502,0.00047297953
Enhanced XGBoost,PR,0.9726775956284153,0.358148893360161,0.00047729004
Enhanced XGBoost,PR,0.9726775956284153,0.3588709677419355,0.00047743614
Enhanced XGBoost,PR,0.9726775956284153,0.3595959595959596,0.00048969
Enhanced XGBoost,PR,0.9726775956284153,0.3603238866396761,0.0004915944
Enhanced XGBoost,PR,0.9726775956284153,0.36105476673427994,0.00049603474
Enhanced XGBoost,PR,0.9672131147540983,0.3597560975609756,0.0004994053
Enhanced XGBoost,PR,0.9672131147540983,0.3604887983706721,0.0005075575
Enhanced XGBoost,PR,0.9617486338797814,0.35918367346938773,0.0005078512
Enhanced XGBoost,PR,0.9562841530054644,0.35787321063394684,0.00051727146
Enhanced XGBoost,PR,0.9562841530054644,0.35860655737704916,0.0005270899
Enhanced XGBoost,PR,0.9562841530054644,0.3593429158110883,0.00053534406
Enhanced XGBoost,PR,0.9508196721311475,0.35802469135802467,0.0005414457
Enhanced XGBoost,PR,0.9453551912568307,0.35670103092783506,0.0005465692
Enhanced XGBoost,PR,0.9453551912568307,0.3574380165289256,0.0005614887
Enhanced XGBoost,PR,0.9398907103825137,0.35610766045548653,0.0005702162
Enhanced XGBoost,PR,0.9398907103825137,0.35684647302904565,0.00057169044
Enhanced XGBoost,PR,0.9344262295081968,0.35550935550935553,0.00057532056
Enhanced XGBoost,PR,0.9344262295081968,0.35625,0.00058600336
Enhanced XGBoost,PR,0.9344262295081968,0.3569937369519833,0.00058755896
Enhanced XGBoost,PR,0.9289617486338798,0.35564853556485354,0.00059102266
Enhanced XGBoost,PR,0.9289617486338798,0.35639412997903563,0.00060623896
Enhanced XGBoost,PR,0.9289617486338798,0.35714285714285715,0.0006098194
Enhanced XGBoost,PR,0.9289617486338798,0.35789473684210527,0.00061786897
Enhanced XGBoost,PR,0.9289617486338798,0.35864978902953587,0.00063565024
Enhanced XGBoost,PR,0.9289617486338798,0.3594080338266385,0.0006403792
Enhanced XGBoost,PR,0.9289617486338798,0.3601694915254237,0.00064846594
Enhanced XGBoost,PR,0.9234972677595629,0.35881104033970274,0.00064915325
Enhanced XGBoost,PR,0.9234972677595629,0.3595744680851064,0.00065909466
Enhanced XGBoost,PR,0.9234972677595629,0.3603411513859275,0.0006610369
Enhanced XGBoost,PR,0.9234972677595629,0.3611111111111111,0.00067864824
Enhanced XGBoost,PR,0.9234972677595629,0.3618843683083512,0.00068832265
Enhanced XGBoost,PR,0.9180327868852459,0.3605150214592275,0.0006960061
Enhanced XGBoost,PR,0.9180327868852459,0.36129032258064514,0.0006969725
Enhanced XGBoost,PR,0.9180327868852459,0.3620689655172414,0.00070399727
Enhanced XGBoost,PR,0.9180327868852459,0.36285097192224625,0.0007098578
Enhanced XGBoost,PR,0.9180327868852459,0.36363636363636365,0.00073151523
Enhanced XGBoost,PR,0.9180327868852459,0.3644251626898048,0.000739931
Enhanced XGBoost,PR,0.9180327868852459,0.3652173913043478,0.00074484054
Enhanced XGBoost,PR,0.9180327868852459,0.3660130718954248,0.00074536237
Enhanced XGBoost,PR,0.9180327868852459,0.36681222707423583,0.0007601167
Enhanced XGBoost,PR,0.9180327868852459,0.3676148796498906,0.00076107593
Enhanced XGBoost,PR,0.912568306010929,0.36622807017543857,0.0007753589
Enhanced XGBoost,PR,0.907103825136612,0.3648351648351648,0.0007806977
Enhanced XGBoost,PR,0.907103825136612,0.3656387665198238,0.00079102936
Enhanced XGBoost,PR,0.907103825136612,0.36644591611479027,0.00080095016
Enhanced XGBoost,PR,0.907103825136612,0.3672566371681416,0.00080687174
Enhanced XGBoost,PR,0.907103825136612,0.36807095343680707,0.0008173313
Enhanced XGBoost,PR,0.9016393442622951,0.36666666666666664,0.00083166565
Enhanced XGBoost,PR,0.9016393442622951,0.3674832962138085,0.0008316732
Enhanced XGBoost,PR,0.9016393442622951,0.36830357142857145,0.00083445554
Enhanced XGBoost,PR,0.8961748633879781,0.3668903803131991,0.0008409775
Enhanced XGBoost,PR,0.8907103825136612,0.3654708520179372,0.00084199663
Enhanced XGBoost,PR,0.8907103825136612,0.36629213483146067,0.00084899156
Enhanced XGBoost,PR,0.8907103825136612,0.36711711711711714,0.0008601242
Enhanced XGBoost,PR,0.8907103825136612,0.36794582392776526,0.00088117155
Enhanced XGBoost,PR,0.8907103825136612,0.36877828054298645,0.00090650184
Enhanced XGBoost,PR,0.8907103825136612,0.36961451247165533,0.00090709236
Enhanced XGBoost,PR,0.8852459016393442,0.36818181818181817,0.0009138863
Enhanced XGBoost,PR,0.8797814207650273,0.36674259681093396,0.0009162159
Enhanced XGBoost,PR,0.8797814207650273,0.3675799086757991,0.0009416995
Enhanced XGBoost,PR,0.8743169398907104,0.36613272311212813,0.0009554056
Enhanced XGBoost,PR,0.8743169398907104,0.3669724770642202,0.0009573632
Enhanced XGBoost,PR,0.8743169398907104,0.367816091954023,0.00095956813
Enhanced XGBoost,PR,0.8743169398907104,0.3686635944700461,0.0009729786
Enhanced XGBoost,PR,0.8743169398907104,0.3695150115473441,0.0009732929
Enhanced XGBoost,PR,0.8743169398907104,0.37037037037037035,0.0009748803
Enhanced XGBoost,PR,0.8688524590163934,0.3689095127610209,0.000976408
Enhanced XGBoost,PR,0.8688524590163934,0.3697674418604651,0.001005948
Enhanced XGBoost,PR,0.8688524590163934,0.3706293706293706,0.0010068791
Enhanced XGBoost,PR,0.8688524590163934,0.37149532710280375,0.0010395651
Enhanced XGBoost,PR,0.8688524590163934,0.37236533957845436,0.0010446575
Enhanced XGBoost,PR,0.8688524590163934,0.3732394366197183,0.0010770634
Enhanced XGBoost,PR,0.8688524590163934,0.37411764705882355,0.0010785891
Enhanced XGBoost,PR,0.8688524590163934,0.375,0.0010824488
Enhanced XGBoost,PR,0.8688524590163934,0.375886524822695,0.001086249
Enhanced XGBoost,PR,0.8688524590163934,0.3767772511848341,0.0010865664
Enhanced XGBoost,PR,0.8688524590163934,0.37767220902612825,0.0010898759
Enhanced XGBoost,PR,0.8633879781420765,0.3761904761904762,0.001101566
Enhanced XGBoost,PR,0.8633879781420765,0.37708830548926014,0.0011201943
Enhanced XGBoost,PR,0.8633879781420765,0.37799043062200954,0.0011237132
Enhanced XGBoost,PR,0.8579234972677595,0.3764988009592326,0.0011266785
Enhanced XGBoost,PR,0.8524590163934426,0.375,0.0011383253
Enhanced XGBoost,PR,0.8469945355191257,0.37349397590361444,0.0011402072
Enhanced XGBoost,PR,0.8469945355191257,0.3743961352657005,0.0011407465
Enhanced XGBoost,PR,0.8469945355191257,0.37530266343825663,0.0011420627
Enhanced XGBoost,PR,0.8415300546448088,0.3737864077669903,0.0011555073
Enhanced XGBoost,PR,0.8415300546448088,0.3746958637469586,0.0011598809
Enhanced XGBoost,PR,0.8415300546448088,0.375609756097561,0.00117527
Enhanced XGBoost,PR,0.8415300546448088,0.3765281173594132,0.0011847009
Enhanced XGBoost,PR,0.8360655737704918,0.375,0.0011935522
Enhanced XGBoost,PR,0.8306010928961749,0.37346437346437344,0.0011997953
Enhanced XGBoost,PR,0.8306010928961749,0.37438423645320196,0.001200715
Enhanced XGBoost,PR,0.825136612021858,0.3728395061728395,0.0012087018
Enhanced XGBoost,PR,0.825136612021858,0.37376237623762376,0.0012128946
Enhanced XGBoost,PR,0.825136612021858,0.3746898263027295,0.0012324073
Enhanced XGBoost,PR,0.825136612021858,0.3756218905472637,0.001249294
Enhanced XGBoost,PR,0.825136612021858,0.3765586034912718,0.001252468
Enhanced XGBoost,PR,0.825136612021858,0.3775,0.0012881095
Enhanced XGBoost,PR,0.819672131147541,0.37593984962406013,0.0013028403
Enhanced XGBoost,PR,0.8142076502732241,0.3743718592964824,0.0013049012
Enhanced XGBoost,PR,0.8142076502732241,0.37531486146095716,0.001312842
Enhanced XGBoost,PR,0.8087431693989071,0.37373737373737376,0.0013175424
Enhanced XGBoost,PR,0.8087431693989071,0.37468354430379747,0.0013485876
Enhanced XGBoost,PR,0.8087431693989071,0.3756345177664975,0.0013494465
Enhanced XGBoost,PR,0.8087431693989071,0.37659033078880405,0.0013522111
Enhanced XGBoost,PR,0.8087431693989071,0.37755102040816324,0.00135419
Enhanced XGBoost,PR,0.8087431693989071,0.37851662404092073,0.001355596
Enhanced XGBoost,PR,0.8032786885245902,0.3769230769230769,0.0013739871
Enhanced XGBoost,PR,0.7978142076502732,0.37532133676092544,0.0013787406
Enhanced XGBoost,PR,0.7978142076502732,0.37628865979381443,0.001379371
Enhanced XGBoost,PR,0.7923497267759563,0.37467700258397935,0.0013838968
Enhanced XGBoost,PR,0.7923497267759563,0.3756476683937824,0.0014242112
Enhanced XGBoost,PR,0.7868852459016393,0.37402597402597404,0.0014274891
Enhanced XGBoost,PR,0.7868852459016393,0.375,0.0014334708
Enhanced XGBoost,PR,0.7868852459016393,0.37597911227154046,0.0014339464
Enhanced XGBoost,PR,0.7868852459016393,0.3769633507853403,0.001443639
Enhanced XGBoost,PR,0.7868852459016393,0.3779527559055118,0.0014583583
Enhanced XGBoost,PR,0.7868852459016393,0.37894736842105264,0.0014789207
Enhanced XGBoost,PR,0.7814207650273224,0.37730870712401055,0.0014809846
Enhanced XGBoost,PR,0.7814207650273224,0.3783068783068783,0.0014980714
Enhanced XGBoost,PR,0.7814207650273224,0.3793103448275862,0.0015051184
Enhanced XGBoost,PR,0.7814207650273224,0.3803191489361702,0.0015154724
Enhanced XGBoost,PR,0.7814207650273224,0.38133333333333336,0.0015228109
Enhanced XGBoost,PR,0.7814207650273224,0.38235294117647056,0.001529476
Enhanced XGBoost,PR,0.7759562841530054,0.3806970509383378,0.0015391111
Enhanced XGBoost,PR,0.7759562841530054,0.3817204301075269,0.0015503716
Enhanced XGBoost,PR,0.7759562841530054,0.38274932614555257,0.0015516904
Enhanced XGBoost,PR,0.7759562841530054,0.3837837837837838,0.0015850541
Enhanced XGBoost,PR,0.7759562841530054,0.38482384823848237,0.0016000073
Enhanced XGBoost,PR,0.7759562841530054,0.3858695652173913,0.0016029679
Enhanced XGBoost,PR,0.7704918032786885,0.38419618528610355,0.0016039977
Enhanced XGBoost,PR,0.7704918032786885,0.38524590163934425,0.0016408695
Enhanced XGBoost,PR,0.7650273224043715,0.3835616438356164,0.0016525413
Enhanced XGBoost,PR,0.7650273224043715,0.38461538461538464,0.0016545611
Enhanced XGBoost,PR,0.7650273224043715,0.3856749311294766,0.0016549203
Enhanced XGBoost,PR,0.7650273224043715,0.3867403314917127,0.0016628086
Enhanced XGBoost,PR,0.7650273224043715,0.3878116343490305,0.0016648655
Enhanced XGBoost,PR,0.7650273224043715,0.3888888888888889,0.0016765161
Enhanced XGBoost,PR,0.7650273224043715,0.38997214484679665,0.0016867346
Enhanced XGBoost,PR,0.7650273224043715,0.39106145251396646,0.0017122232
Enhanced XGBoost,PR,0.7650273224043715,0.39215686274509803,0.0017212655
Enhanced XGBoost,PR,0.7650273224043715,0.39325842696629215,0.0017377596
Enhanced XGBoost,PR,0.7595628415300546,0.39154929577464787,0.0017703072
Enhanced XGBoost,PR,0.7540983606557377,0.3898305084745763,0.0017742603
Enhanced XGBoost,PR,0.7486338797814208,0.3881019830028329,0.0017893448
Enhanced XGBoost,PR,0.7486338797814208,0.38920454545454547,0.0017905666
Enhanced XGBoost,PR,0.7431693989071039,0.38746438746438744,0.0018051888
Enhanced XGBoost,PR,0.7431693989071039,0.38857142857142857,0.0018362324
Enhanced XGBoost,PR,0.7431693989071039,0.38968481375358166,0.001837367
Enhanced XGBoost,PR,0.7431693989071039,0.39080459770114945,0.0018448506
Enhanced XGBoost,PR,0.7431693989071039,0.3919308357348703,0.0018493237
Enhanced XGBoost,PR,0.7431693989071039,0.3930635838150289,0.001882409
Enhanced XGBoost,PR,0.7377049180327869,0.391304347826087,0.0018900549
Enhanced XGBoost,PR,0.7377049180327869,0.39244186046511625,0.0019021074
Enhanced XGBoost,PR,0.7377049180327869,0.3935860058309038,0.0019078527
Enhanced XGBoost,PR,0.7377049180327869,0.39473684210526316,0.0019099215
Enhanced XGBoost,PR,0.7377049180327869,0.39589442815249265,0.0019184602
Enhanced XGBoost,PR,0.73224043715847,0.3941176470588235,0.0019223987
Enhanced XGBoost,PR,0.73224043715847,0.3952802359882006,0.001927861
Enhanced XGBoost,PR,0.73224043715847,0.39644970414201186,0.0019530654
Enhanced XGBoost,PR,0.726775956284153,0.39465875370919884,0.0019783126
Enhanced XGBoost,PR,0.726775956284153,0.3958333333333333,0.0019921428
Enhanced XGBoost,PR,0.726775956284153,0.3970149253731343,0.0020003992
Enhanced XGBoost,PR,0.7213114754098361,0.39520958083832336,0.002003276
Enhanced XGBoost,PR,0.7213114754098361,0.3963963963963964,0.0020342497
Enhanced XGBoost,PR,0.7213114754098361,0.39759036144578314,0.0020764768
Enhanced XGBoost,PR,0.7213114754098361,0.3987915407854985,0.002087571
Enhanced XGBoost,PR,0.7213114754098361,0.4,0.0020880387
Enhanced XGBoost,PR,0.7158469945355191,0.3981762917933131,0.0021742792
Enhanced XGBoost,PR,0.7158469945355191,0.39939024390243905,0.0021750552
Enhanced XGBoost,PR,0.7158469945355191,0.40061162079510704,0.0021776552
Enhanced XGBoost,PR,0.7158469945355191,0.401840490797546,0.0021912698
Enhanced XGBoost,PR,0.7158469945355191,0.40307692307692305,0.0021969425
Enhanced XGBoost,PR,0.7158469945355191,0.404320987654321,0.0022108688
Enhanced XGBoost,PR,0.7158469945355191,0.4055727554179567,0.0022200975
Enhanced XGBoost,PR,0.7103825136612022,0.40372670807453415,0.0022213461
Enhanced XGBoost,PR,0.7049180327868853,0.40186915887850466,0.002221414
Enhanced XGBoost,PR,0.7049180327868853,0.403125,0.0022241953
Enhanced XGBoost,PR,0.6994535519125683,0.4012539184952978,0.0022265615
Enhanced XGBoost,PR,0.6994535519125683,0.4025157232704403,0.0022317276
Enhanced XGBoost,PR,0.6994535519125683,0.4037854889589905,0.0022598
Enhanced XGBoost,PR,0.6939890710382514,0.40189873417721517,0.0022688792
Enhanced XGBoost,PR,0.6939890710382514,0.4031746031746032,0.002279828
Enhanced XGBoost,PR,0.6885245901639344,0.4012738853503185,0.002281484
Enhanced XGBoost,PR,0.6830601092896175,0.3993610223642173,0.0022829399
Enhanced XGBoost,PR,0.6775956284153005,0.3974358974358974,0.002310748
Enhanced XGBoost,PR,0.6775956284153005,0.3987138263665595,0.0023169916
Enhanced XGBoost,PR,0.6775956284153005,0.4,0.0023587078
Enhanced XGBoost,PR,0.6721311475409836,0.39805825242718446,0.0023643654
Enhanced XGBoost,PR,0.6721311475409836,0.39935064935064934,0.0024532322
Enhanced XGBoost,PR,0.6721311475409836,0.4006514657980456,0.002461426
Enhanced XGBoost,PR,0.6721311475409836,0.4019607843137255,0.0024680428
Enhanced XGBoost,PR,0.6721311475409836,0.40327868852459015,0.0024755076
Enhanced XGBoost,PR,0.6721311475409836,0.40460526315789475,0.0024800568
Enhanced XGBoost,PR,0.6721311475409836,0.40594059405940597,0.0025498243
Enhanced XGBoost,PR,0.6721311475409836,0.40728476821192056,0.0025551333
Enhanced XGBoost,PR,0.6721311475409836,0.40863787375415284,0.0025783314
Enhanced XGBoost,PR,0.6721311475409836,0.41,0.0025828811
Enhanced XGBoost,PR,0.6666666666666666,0.4080267558528428,0.0026003553
